time,latitude,longitude,elevation,distance,heart_rate
2025-07-27 12:42:17,37.802364,-122.400341,4.6,1017.1,154
2025-07-27 12:42:18,37.802401,-122.400352,4.6,1019.7,154
2025-07-27 12:42:19,37.802415,-122.400359,5.0,1022.3,154
2025-07-27 12:42:20,37.802429,-122.400365,4.8,1024.9,154
2025-07-27 12:42:21,37.80245,-122.400402,4.4,1027.5,152
2025-07-27 12:42:22,37.802455,-122.400412,4.4,1030.0,152
2025-07-27 12:42:23,37.80248,-122.40043,4.2,1031.8,152
2025-07-27 12:42:24,37.802492,-122.400437,4.4,1033.5,152
2025-07-27 12:42:25,37.802505,-122.400444,4.4,1035.3,152
2025-07-27 12:42:26,37.802527,-122.400469,4.2,1037.9,152
2025-07-27 12:42:27,37.802535,-122.400471,4.8,1040.6,152
2025-07-27 12:42:28,37.802569,-122.400499,4.6,1042.9,151
2025-07-27 12:42:29,37.802582,-122.400509,4.6,1045.1,151
2025-07-27 12:42:30,37.802594,-122.40052,4.8,1047.4,151
2025-07-27 12:42:31,37.802619,-122.400554,4.4,1049.5,151
2025-07-27 12:42:32,37.802624,-122.400573,4.2,1051.5,152
2025-07-27 12:42:33,37.80263,-122.400593,4.0,1053.6,152
2025-07-27 12:42:34,37.802662,-122.400619,4.4,1056.8,152
2025-07-27 12:42:35,37.802673,-122.400618,3.8,1060.0,152
2025-07-27 12:42:36,37.802714,-122.400639,4.4,1062.2,152
2025-07-27 12:42:37,37.802734,-122.400653,4.0,1064.3,152
2025-07-27 12:42:38,37.802754,-122.400666,3.4,1066.5,152
2025-07-27 12:42:39,37.802783,-122.400678,3.6,1069.3,151
2025-07-27 12:42:40,37.80279,-122.400688,3.8,1072.1,151
2025-07-27 12:42:41,37.802819,-122.400708,3.8,1074.2,151
2025-07-27 12:42:42,37.802831,-122.400718,3.4,1076.3,151
2025-07-27 12:42:43,37.802842,-122.400728,4.0,1078.4,151
2025-07-27 12:42:44,37.802861,-122.400751,4.2,1081.1,151
2025-07-27 12:42:45,37.802866,-122.400757,4.4,1083.7,151
2025-07-27 12:42:46,37.8029,-122.400784,4.0,1085.7,151
2025-07-27 12:42:47,37.802912,-122.400797,4.8,1087.8,150
2025-07-27 12:42:48,37.802925,-122.400809,3.8,1089.8,150
2025-07-27 12:42:49,37.80296,-122.400829,4.2,1092.0,150
2025-07-27 12:42:50,37.802973,-122.400836,4.2,1094.3,150
2025-07-27 12:42:51,37.802985,-122.400843,4.2,1096.5,150
2025-07-27 12:42:52,37.803011,-122.400864,4.2,1099.4,150
2025-07-27 12:42:53,37.803017,-122.400863,4.2,1102.3,150
2025-07-27 12:42:54,37.803041,-122.40089,4.2,1104.0,150
2025-07-27 12:42:55,37.803055,-122.400894,4.4,1105.6,150
2025-07-27 12:42:56,37.803069,-122.400899,4.2,1107.3,148
2025-07-27 12:42:57,37.803096,-122.400932,4.6,1110.4,148
2025-07-27 12:42:58,37.803105,-122.400941,4.0,1113.6,148
2025-07-27 12:42:59,37.803139,-122.400968,4.0,1115.9,146
2025-07-27 12:43:00,37.803148,-122.400979,3.8,1118.1,146
2025-07-27 12:43:01,37.803156,-122.400989,4.2,1120.4,146
2025-07-27 12:43:02,37.803184,-122.401022,4.2,1122.3,146
2025-07-27 12:43:03,37.803194,-122.401033,4.2,1124.2,146
2025-07-27 12:43:04,37.803205,-122.401044,3.8,1126.1,146
2025-07-27 12:43:05,37.803233,-122.40107,4.0,1128.6,146
2025-07-27 12:43:06,37.803242,-122.401077,4.0,1131.0,150
2025-07-27 12:43:07,37.803264,-122.40111,4.2,1133.3,150
2025-07-27 12:43:08,37.803275,-122.401124,4.2,1135.7,150
2025-07-27 12:43:09,37.803285,-122.401138,4.4,1138.0,150
2025-07-27 12:43:10,37.803315,-122.401161,4.2,1141.4,150
2025-07-27 12:43:11,37.803325,-122.401168,3.6,1144.8,150
2025-07-27 12:43:12,37.803354,-122.401191,4.0,1147.0,150
2025-07-27 12:43:13,37.803363,-122.401196,4.2,1149.1,150
2025-07-27 12:43:14,37.803373,-122.401202,4.6,1151.3,152
2025-07-27 12:43:15,37.803403,-122.401233,4.6,1153.8,152
2025-07-27 12:43:16,37.803413,-122.401242,4.8,1156.3,152
2025-07-27 12:43:17,37.803443,-122.401276,3.8,1158.8,152
2025-07-27 12:43:18,37.803453,-122.401285,4.4,1161.2,152
2025-07-27 12:43:19,37.803464,-122.401295,3.8,1163.7,152
2025-07-27 12:43:20,37.803495,-122.40132,4.2,1165.5,152
2025-07-27 12:43:21,37.803507,-122.401328,4.0,1167.2,154
2025-07-27 12:43:22,37.80352,-122.401336,3.8,1169.0,153
2025-07-27 12:43:23,37.803549,-122.401371,3.2,1172.5,153
2025-07-27 12:43:24,37.803557,-122.401385,4.2,1175.9,153
2025-07-27 12:43:25,37.803585,-122.401408,4.2,1178.1,153
2025-07-27 12:43:26,37.803599,-122.401418,3.6,1180.2,153
2025-07-27 12:43:27,37.803612,-122.401427,4.2,1182.4,153
2025-07-27 12:43:28,37.803648,-122.401456,4.0,1185.5,153
2025-07-27 12:43:29,37.803663,-122.401468,4.2,1188.5,158
2025-07-27 12:43:30,37.803689,-122.401486,4.2,1191.2,158
2025-07-27 12:43:31,37.803698,-122.401496,4.4,1193.8,158
2025-07-27 12:43:32,37.803708,-122.401506,4.2,1196.5,158
2025-07-27 12:43:33,37.803734,-122.401522,4.0,1199.1,158
2025-07-27 12:43:34,37.803741,-122.401532,4.2,1201.7,158
2025-07-27 12:43:35,37.803776,-122.401556,4.2,1203.7,158
2025-07-27 12:43:36,37.803788,-122.401569,3.8,1205.7,156
2025-07-27 12:43:37,37.8038,-122.401582,3.6,1207.7,156
2025-07-27 12:43:38,37.803827,-122.401613,3.6,1209.7,155
2025-07-27 12:43:39,37.803837,-122.401628,4.0,1211.8,155
2025-07-27 12:43:40,37.803848,-122.401642,4.2,1213.8,155
2025-07-27 12:43:41,37.803879,-122.401652,4.2,1217.4,155
2025-07-27 12:43:42,37.803879,-122.401652,4.2,1220.9,155
2025-07-27 12:43:43,37.80391,-122.401678,4.2,1223.2,155
2025-07-27 12:43:44,37.803918,-122.401693,4.6,1225.5,155
2025-07-27 12:43:45,37.803927,-122.401707,4.4,1227.8,155
2025-07-27 12:43:46,37.803948,-122.401727,4.4,1230.4,156
2025-07-27 12:43:47,37.803953,-122.401735,4.6,1233.1,156
2025-07-27 12:43:48,37.803989,-122.401766,5.0,1235.6,156
2025-07-27 12:43:49,37.804004,-122.40178,5.2,1238.0,156
2025-07-27 12:43:50,37.804019,-122.401793,4.6,1240.5,156
2025-07-27 12:43:51,37.804042,-122.401819,4.8,1243.6,156
2025-07-27 12:43:52,37.80405,-122.401828,4.4,1246.7,156
2025-07-27 12:43:53,37.804078,-122.401849,4.8,1248.5,156
2025-07-27 12:43:54,37.80409,-122.40186,3.8,1250.4,156
2025-07-27 12:43:55,37.804101,-122.401871,4.2,1252.2,156
2025-07-27 12:43:56,37.804127,-122.401892,4.2,1254.3,156
2025-07-27 12:43:57,37.804144,-122.401895,4.6,1256.4,156
2025-07-27 12:43:58,37.80416,-122.401899,4.6,1258.5,156
2025-07-27 12:43:59,37.804178,-122.401926,4.4,1261.1,156
2025-07-27 12:44:00,37.804185,-122.401939,4.4,1263.7,156
2025-07-27 12:44:01,37.804207,-122.401973,4.2,1265.8,152
2025-07-27 12:44:02,37.804218,-122.401985,4.4,1268.0,152
2025-07-27 12:44:03,37.804228,-122.401998,4.6,1270.1,152
2025-07-27 12:44:04,37.804246,-122.402033,4.4,1273.0,152
2025-07-27 12:44:05,37.804247,-122.402046,4.2,1275.9,153
2025-07-27 12:44:06,37.804281,-122.402064,4.0,1278.0,153
2025-07-27 12:44:07,37.804295,-122.402074,4.2,1280.1,153
2025-07-27 12:44:08,37.804308,-122.402085,4.4,1282.2,153
2025-07-27 12:44:09,37.804323,-122.402114,4.2,1284.8,155
2025-07-27 12:44:10,37.804328,-122.402127,4.4,1287.3,155
2025-07-27 12:44:11,37.804358,-122.402144,4.0,1289.1,155
2025-07-27 12:44:12,37.80437,-122.402154,3.8,1290.8,155
2025-07-27 12:44:13,37.804381,-122.402164,4.2,1292.6,155
2025-07-27 12:44:14,37.804404,-122.40219,4.4,1294.7,155
2025-07-27 12:44:15,37.804414,-122.402201,3.8,1296.7,155
2025-07-27 12:44:16,37.804424,-122.402213,4.6,1298.8,155
2025-07-27 12:44:17,37.804452,-122.402242,4.0,1301.8,155
2025-07-27 12:44:18,37.804463,-122.402249,4.4,1304.7,154
2025-07-27 12:44:19,37.804488,-122.402283,4.4,1306.6,154
2025-07-27 12:44:20,37.804498,-122.402296,4.2,1308.5,154
2025-07-27 12:44:21,37.804507,-122.40231,4.2,1310.4,154
2025-07-27 12:44:22,37.804541,-122.402346,4.2,1314.1,154
2025-07-27 12:44:23,37.804563,-122.402363,4.4,1317.8,154
2025-07-27 12:44:24,37.804581,-122.402401,4.4,1319.8,154
2025-07-27 12:44:25,37.80459,-122.402417,4.4,1321.8,154
2025-07-27 12:44:26,37.804598,-122.402434,4.4,1323.8,154
2025-07-27 12:44:27,37.80462,-122.402468,4.4,1326.1,154
2025-07-27 12:44:28,37.804628,-122.402479,4.2,1328.4,154
2025-07-27 12:44:29,37.804635,-122.40249,4.0,1330.7,151
2025-07-27 12:44:30,37.804652,-122.402512,4.2,1333.0,151
2025-07-27 12:44:31,37.804659,-122.402521,4.8,1335.2,151
2025-07-27 12:44:32,37.804682,-122.402553,4.8,1337.1,151
2025-07-27 12:44:33,37.804696,-122.402564,5.0,1338.9,151
2025-07-27 12:44:34,37.804709,-122.402575,4.8,1340.8,151
2025-07-27 12:44:35,37.804723,-122.402607,4.8,1343.8,151
2025-07-27 12:44:36,37.804727,-122.402617,4.4,1346.7,152
2025-07-27 12:44:37,37.80475,-122.402652,4.0,1348.7,152
2025-07-27 12:44:38,37.80476,-122.402661,4.8,1350.8,152
2025-07-27 12:44:39,37.804769,-122.402671,4.2,1352.8,152
2025-07-27 12:44:40,37.804799,-122.402696,4.4,1355.3,152
2025-07-27 12:44:41,37.804815,-122.402698,4.4,1357.8,152
2025-07-27 12:44:42,37.804833,-122.402731,4.8,1359.8,152
2025-07-27 12:44:43,37.804837,-122.402744,4.8,1361.9,152
2025-07-27 12:44:44,37.804842,-122.402757,4.6,1363.9,152
2025-07-27 12:44:45,37.80486,-122.402795,4.8,1365.6,152
2025-07-27 12:44:46,37.804869,-122.40281,4.4,1367.3,152
2025-07-27 12:44:47,37.804877,-122.402826,4.6,1369.0,152
2025-07-27 12:44:48,37.804886,-122.402859,4.2,1372.4,152
2025-07-27 12:44:49,37.804892,-122.402865,4.8,1375.8,151
2025-07-27 12:44:50,37.804923,-122.402891,4.2,1377.4,151
2025-07-27 12:44:51,37.804932,-122.402903,4.6,1379.0,151
2025-07-27 12:44:52,37.804942,-122.402914,4.6,1380.6,151
2025-07-27 12:44:53,37.804963,-122.402939,4.4,1383.6,151
2025-07-27 12:44:54,37.804969,-122.402951,4.2,1386.6,151
2025-07-27 12:44:55,37.804988,-122.402982,4.8,1388.3,151
2025-07-27 12:44:56,37.804997,-122.402995,4.4,1390.0,151
2025-07-27 12:44:57,37.805005,-122.403009,4.4,1391.7,151
2025-07-27 12:44:58,37.805024,-122.403035,4.4,1394.4,151
2025-07-27 12:44:59,37.805031,-122.403044,4.2,1397.1,151
2025-07-27 12:45:00,37.805046,-122.403089,3.6,1399.3,151
2025-07-27 12:45:01,37.805056,-122.403102,4.2,1401.6,154
2025-07-27 12:45:02,37.805065,-122.403116,4.6,1403.8,154
2025-07-27 12:45:03,37.80509,-122.403138,4.2,1405.6,154
2025-07-27 12:45:04,37.8051,-122.403145,5.0,1407.3,154
2025-07-27 12:45:05,37.805111,-122.403153,4.0,1409.1,154
2025-07-27 12:45:06,37.805131,-122.40318,4.6,1411.6,154
2025-07-27 12:45:07,37.805135,-122.403188,4.0,1414.1,154
2025-07-27 12:45:08,37.805156,-122.403225,5.0,1416.0,154
2025-07-27 12:45:09,37.805167,-122.403238,4.6,1418.0,154
2025-07-27 12:45:10,37.805179,-122.40325,4.6,1419.9,154
2025-07-27 12:45:11,37.805208,-122.403271,4.6,1423.1,154
2025-07-27 12:45:12,37.805212,-122.40328,4.4,1426.2,154
2025-07-27 12:45:13,37.805231,-122.403312,5.0,1428.0,153
2025-07-27 12:45:14,37.805244,-122.403326,4.4,1429.9,153
2025-07-27 12:45:15,37.805257,-122.403339,4.4,1431.7,153
2025-07-27 12:45:16,37.805277,-122.403361,4.4,1434.6,153
2025-07-27 12:45:17,37.805285,-122.40337,4.2,1437.4,153
2025-07-27 12:45:18,37.805314,-122.403393,4.4,1439.5,153
2025-07-27 12:45:19,37.805321,-122.403408,3.8,1441.5,153
2025-07-27 12:45:20,37.805328,-122.403422,4.6,1443.6,153
2025-07-27 12:45:21,37.805349,-122.403458,4.6,1445.4,150
2025-07-27 12:45:22,37.805356,-122.403476,4.0,1447.1,149
2025-07-27 12:45:23,37.805363,-122.403494,3.8,1448.9,149
2025-07-27 12:45:24,37.805388,-122.403513,4.2,1452.1,149
2025-07-27 12:45:25,37.805393,-122.403523,4.2,1455.3,149
2025-07-27 12:45:26,37.805415,-122.403558,4.0,1457.2,149
2025-07-27 12:45:27,37.805423,-122.403571,4.6,1459.0,149
2025-07-27 12:45:28,37.805432,-122.403585,4.6,1460.9,150
2025-07-27 12:45:29,37.80545,-122.403617,4.0,1463.6,150
2025-07-27 12:45:30,37.805451,-122.403633,4.0,1466.3,150
2025-07-27 12:45:31,37.805472,-122.403662,4.4,1468.3,150
2025-07-27 12:45:32,37.805485,-122.403674,4.4,1470.2,150
2025-07-27 12:45:33,37.805497,-122.403685,4.4,1472.2,150
2025-07-27 12:45:34,37.805518,-122.403716,4.0,1474.3,150
2025-07-27 12:45:35,37.805529,-122.403726,4.4,1476.5,150
2025-07-27 12:45:36,37.805541,-122.403736,4.4,1478.6,150
2025-07-27 12:45:37,37.805563,-122.403772,4.6,1481.4,149
2025-07-27 12:45:38,37.805571,-122.403785,4.4,1484.1,149
2025-07-27 12:45:39,37.80559,-122.40382,4.4,1486.3,149
2025-07-27 12:45:40,37.805601,-122.403833,4.2,1488.4,149
2025-07-27 12:45:41,37.805613,-122.403847,4.4,1490.6,149
2025-07-27 12:45:42,37.80564,-122.403886,4.4,1494.1,149
2025-07-27 12:45:43,37.80565,-122.403895,4.4,1497.5,149
2025-07-27 12:45:44,37.805676,-122.403929,4.2,1499.9,149
2025-07-27 12:45:45,37.805693,-122.403942,4.4,1502.3,149
2025-07-27 12:45:46,37.805709,-122.403956,4.2,1504.7,150
2025-07-27 12:45:47,37.805724,-122.403975,4.0,1508.2,150
2025-07-27 12:45:48,37.805724,-122.403975,4.0,1511.6,150
2025-07-27 12:45:49,37.805745,-122.404,4.6,1513.5,150
2025-07-27 12:45:50,37.805756,-122.404013,4.2,1515.5,150
2025-07-27 12:45:51,37.805766,-122.404026,4.6,1517.4,152
2025-07-27 12:45:52,37.805802,-122.404067,4.6,1519.9,152
2025-07-27 12:45:53,37.805813,-122.404081,4.4,1522.4,153
2025-07-27 12:45:54,37.805823,-122.404094,5.2,1524.9,153
2025-07-27 12:45:55,37.805853,-122.404129,4.8,1528.2,153
2025-07-27 12:45:56,37.805864,-122.404138,4.6,1531.5,153
2025-07-27 12:45:57,37.805872,-122.40418,4.2,1533.6,153
2025-07-27 12:45:58,37.805879,-122.404193,4.0,1535.7,154
2025-07-27 12:45:59,37.805886,-122.404207,4.6,1537.8,154
2025-07-27 12:46:00,37.805908,-122.404242,4.6,1540.7,154
2025-07-27 12:46:01,37.805918,-122.404254,3.8,1543.5,154
2025-07-27 12:46:02,37.805955,-122.404282,3.8,1546.1,154
2025-07-27 12:46:03,37.805968,-122.404294,4.2,1548.8,154
2025-07-27 12:46:04,37.80598,-122.404305,4.2,1551.4,155
2025-07-27 12:46:05,37.806001,-122.404347,4.0,1554.5,155
2025-07-27 12:46:06,37.806011,-122.404355,3.8,1557.6,155
2025-07-27 12:46:07,37.806032,-122.404388,3.4,1559.9,155
2025-07-27 12:46:08,37.806043,-122.404405,4.2,1562.1,155
2025-07-27 12:46:09,37.806053,-122.404421,4.0,1564.4,156
2025-07-27 12:46:10,37.806077,-122.404455,4.6,1566.4,156
2025-07-27 12:46:11,37.806084,-122.404473,4.8,1568.5,156
2025-07-27 12:46:12,37.806092,-122.404491,4.8,1570.5,156
2025-07-27 12:46:13,37.80611,-122.404523,4.6,1573.5,156
2025-07-27 12:46:14,37.806117,-122.404531,4.4,1576.5,156
2025-07-27 12:46:15,37.806144,-122.404561,3.8,1578.7,156
2025-07-27 12:46:16,37.80616,-122.404573,4.6,1581.0,156
2025-07-27 12:46:17,37.806175,-122.404584,4.8,1583.2,156
2025-07-27 12:46:18,37.806195,-122.404626,4.4,1586.9,156
2025-07-27 12:46:19,37.806201,-122.404644,4.4,1590.5,156
2025-07-27 12:46:20,37.806218,-122.404694,4.0,1592.4,156
2025-07-27 12:46:21,37.806229,-122.404718,4.0,1594.3,157
2025-07-27 12:46:22,37.806241,-122.404741,4.2,1596.2,157
2025-07-27 12:46:23,37.806258,-122.404779,3.8,1599.5,157
2025-07-27 12:46:24,37.806262,-122.404794,4.0,1602.7,157
2025-07-27 12:46:25,37.806277,-122.404814,3.6,1602.7,157
2025-07-27 12:46:26,37.806293,-122.404828,3.4,1602.7,158
2025-07-27 12:46:27,37.806296,-122.404859,4.2,1606.5,158
2025-07-27 12:46:28,37.806315,-122.4049,4.2,1609.6,158
2025-07-27 12:46:29,37.806321,-122.404916,4.2,1612.6,158
2025-07-27 12:46:30,37.806327,-122.404932,4.4,1615.7,156
2025-07-27 12:46:31,37.806351,-122.404963,4.4,1618.7,156
2025-07-27 12:46:32,37.806356,-122.404976,4.2,1621.7,156
2025-07-27 12:46:33,37.806377,-122.405018,4.2,1623.7,156
2025-07-27 12:46:34,37.806387,-122.405034,4.4,1625.8,155
2025-07-27 12:46:35,37.806398,-122.405051,4.2,1627.8,155
2025-07-27 12:46:36,37.806418,-122.405077,4.4,1631.1,155
2025-07-27 12:46:37,37.806425,-122.405087,4.4,1634.4,155
2025-07-27 12:46:38,37.80644,-122.405121,4.2,1636.1,155
2025-07-27 12:46:39,37.80645,-122.405134,4.4,1637.8,156
2025-07-27 12:46:40,37.806459,-122.405148,4.6,1639.5,156
2025-07-27 12:46:41,37.806473,-122.405175,4.6,1642.7,156
2025-07-27 12:46:42,37.806478,-122.405183,4.6,1645.8,156
2025-07-27 12:46:43,37.806497,-122.405231,4.4,1647.7,156
2025-07-27 12:46:44,37.806506,-122.405248,4.6,1649.6,156
2025-07-27 12:46:45,37.806515,-122.405264,4.2,1651.5,156
2025-07-27 12:46:46,37.806528,-122.40531,4.6,1653.9,156
2025-07-27 12:46:47,37.806536,-122.405327,4.2,1656.4,156
2025-07-27 12:46:48,37.806543,-122.405344,4.6,1658.8,157
2025-07-27 12:46:49,37.806563,-122.40539,4.6,1662.1,157
2025-07-27 12:46:50,37.806572,-122.4054,4.6,1665.3,157
2025-07-27 12:46:51,37.806587,-122.405431,4.6,1667.6,157
2025-07-27 12:46:52,37.806592,-122.405444,4.0,1669.8,157
2025-07-27 12:46:53,37.806597,-122.405456,4.0,1672.1,157
2025-07-27 12:46:54,37.80661,-122.405496,4.2,1674.6,157
2025-07-27 12:46:55,37.806614,-122.405511,4.6,1677.0,157
2025-07-27 12:46:56,37.806627,-122.405558,4.2,1679.1,157
2025-07-27 12:46:57,37.806635,-122.405576,4.0,1681.2,157
2025-07-27 12:46:58,37.806642,-122.405595,4.2,1683.3,157
2025-07-27 12:46:59,37.806667,-122.40562,4.4,1685.5,157
2025-07-27 12:47:00,37.80668,-122.40563,4.8,1687.7,157
2025-07-27 12:47:01,37.806692,-122.40564,4.4,1689.9,157
2025-07-27 12:47:02,37.806707,-122.405675,4.4,1692.7,157
2025-07-27 12:47:03,37.806709,-122.405688,3.8,1695.5,157
2025-07-27 12:47:04,37.806724,-122.40573,4.4,1697.4,157
2025-07-27 12:47:05,37.806731,-122.405748,4.2,1699.3,157
2025-07-27 12:47:06,37.806737,-122.405766,4.0,1701.2,157
2025-07-27 12:47:07,37.806758,-122.405798,4.4,1704.8,156
2025-07-27 12:47:08,37.80676,-122.405812,4.0,1708.3,156
2025-07-27 12:47:09,37.806781,-122.405839,4.6,1710.0,156
2025-07-27 12:47:10,37.806792,-122.405853,4.4,1711.6,156
2025-07-27 12:47:11,37.806803,-122.405867,4.4,1713.3,156
2025-07-27 12:47:12,37.806813,-122.405911,4.6,1716.5,156
2025-07-27 12:47:13,37.806817,-122.405925,4.0,1719.6,158
2025-07-27 12:47:14,37.806831,-122.40597,4.8,1722.0,158
2025-07-27 12:47:15,37.806839,-122.405987,3.6,1724.5,158
2025-07-27 12:47:16,37.806848,-122.406003,4.2,1726.9,158
2025-07-27 12:47:17,37.806863,-122.406044,3.8,1729.0,158
2025-07-27 12:47:18,37.806869,-122.406057,4.4,1731.0,159
2025-07-27 12:47:19,37.806876,-122.406071,4.6,1733.1,159
2025-07-27 12:47:20,37.806894,-122.406097,4.8,1736.0,159
2025-07-27 12:47:21,37.8069,-122.406106,4.4,1738.9,159
2025-07-27 12:47:22,37.806922,-122.406143,4.6,1740.7,159
2025-07-27 12:47:23,37.80693,-122.406159,4.4,1742.5,159
2025-07-27 12:47:24,37.806938,-122.406174,4.8,1744.3,159
2025-07-27 12:47:25,37.806957,-122.406213,4.6,1747.3,159
2025-07-27 12:47:26,37.806962,-122.406227,4.8,1750.3,156
2025-07-27 12:47:27,37.806978,-122.406262,4.4,1752.6,157
2025-07-27 12:47:28,37.806986,-122.406274,4.8,1754.9,157
2025-07-27 12:47:29,37.806993,-122.406287,4.4,1757.2,157
2025-07-27 12:47:30,37.807006,-122.406322,4.4,1759.9,157
2025-07-27 12:47:31,37.807012,-122.40633,4.6,1762.5,157
2025-07-27 12:47:32,37.807031,-122.406361,4.0,1764.1,157
2025-07-27 12:47:33,37.807039,-122.406377,4.4,1765.7,157
2025-07-27 12:47:34,37.807048,-122.406392,4.8,1767.3,153
2025-07-27 12:47:35,37.807066,-122.406435,4.4,1769.8,153
2025-07-27 12:47:36,37.807072,-122.406448,5.0,1772.2,153
2025-07-27 12:47:37,37.807079,-122.406461,4.4,1774.7,153
2025-07-27 12:47:38,37.807096,-122.406488,5.2,1777.1,153
2025-07-27 12:47:39,37.807101,-122.406498,4.6,1779.5,153
2025-07-27 12:47:40,37.80712,-122.406534,4.4,1781.5,153
2025-07-27 12:47:41,37.807126,-122.406549,4.8,1783.4,152
2025-07-27 12:47:42,37.807133,-122.406565,4.2,1785.4,152
2025-07-27 12:47:43,37.807147,-122.406607,4.6,1788.4,152
2025-07-27 12:47:44,37.807156,-122.406619,4.4,1791.3,152
2025-07-27 12:47:45,37.807172,-122.406658,5.0,1793.4,152
2025-07-27 12:47:46,37.807179,-122.40667,4.4,1795.6,149
2025-07-27 12:47:47,37.807186,-122.406682,4.4,1797.7,149
2025-07-27 12:47:48,37.807196,-122.406716,4.6,1800.4,149
2025-07-27 12:47:49,37.807201,-122.406729,4.2,1803.0,149
2025-07-27 12:47:50,37.807223,-122.406773,4.2,1805.1,149
2025-07-27 12:47:51,37.807228,-122.40679,4.4,1807.2,149
2025-07-27 12:47:52,37.807234,-122.406807,3.6,1809.3,149
2025-07-27 12:47:53,37.80725,-122.406831,3.6,1809.3,149
2025-07-27 12:47:55,37.807272,-122.406848,4.6,1816.3,149
2025-07-27 12:47:56,37.80728,-122.406883,4.0,1818.9,149
2025-07-27 12:47:57,37.807286,-122.406896,3.8,1821.5,150
2025-07-27 12:47:58,37.80731,-122.406933,4.8,1823.2,150
2025-07-27 12:47:59,37.807318,-122.406947,5.6,1825.0,150
2025-07-27 12:48:00,37.807326,-122.406961,4.6,1826.7,150
2025-07-27 12:48:01,37.807339,-122.406994,4.6,1830.2,150
2025-07-27 12:48:02,37.807342,-122.407005,4.2,1833.7,150
2025-07-27 12:48:03,37.807363,-122.407048,4.6,1836.1,150
2025-07-27 12:48:04,37.807369,-122.407067,4.2,1838.6,150
2025-07-27 12:48:05,37.807375,-122.407087,4.8,1841.0,153
2025-07-27 12:48:06,37.807395,-122.407126,4.0,1843.2,153
2025-07-27 12:48:07,37.807404,-122.407143,4.6,1845.3,153
2025-07-27 12:48:08,37.807412,-122.40716,4.6,1847.5,153
2025-07-27 12:48:09,37.807417,-122.407201,4.2,1850.2,155
2025-07-27 12:48:10,37.807415,-122.407214,4.2,1852.8,155
2025-07-27 12:48:11,37.807422,-122.407254,4.6,1854.7,155
2025-07-27 12:48:12,37.807428,-122.407273,4.6,1856.7,155
2025-07-27 12:48:13,37.807434,-122.407292,4.8,1858.6,155
2025-07-27 12:48:14,37.807447,-122.407332,4.8,1862.3,155
2025-07-27 12:48:15,37.807453,-122.407342,5.0,1866.0,155
2025-07-27 12:48:16,37.807463,-122.407396,5.0,1867.8,156
2025-07-27 12:48:17,37.807474,-122.407423,4.6,1869.5,156
2025-07-27 12:48:18,37.807484,-122.407451,4.4,1871.3,156
2025-07-27 12:48:19,37.807493,-122.407488,4.4,1874.9,157
2025-07-27 12:48:20,37.807498,-122.407503,4.2,1878.5,157
2025-07-27 12:48:21,37.807517,-122.407547,3.8,1880.7,157
2025-07-27 12:48:22,37.807523,-122.407564,4.0,1882.9,157
2025-07-27 12:48:23,37.80753,-122.407581,4.4,1885.1,157
2025-07-27 12:48:24,37.80754,-122.407629,4.0,1887.4,158
2025-07-27 12:48:25,37.807545,-122.407648,4.2,1889.7,158
2025-07-27 12:48:26,37.807551,-122.407666,3.8,1892.0,158
2025-07-27 12:48:27,37.80757,-122.407707,3.6,1895.2,158
2025-07-27 12:48:28,37.807576,-122.407719,3.8,1898.3,158
2025-07-27 12:48:29,37.807597,-122.40776,4.4,1900.7,158
2025-07-27 12:48:30,37.807603,-122.407779,4.0,1903.0,159
2025-07-27 12:48:31,37.807608,-122.407798,4.0,1905.4,159
2025-07-27 12:48:32,37.807629,-122.407834,3.6,1908.6,159
2025-07-27 12:48:33,37.807636,-122.407847,3.6,1911.7,159
2025-07-27 12:48:34,37.807658,-122.407883,4.0,1914.0,159
2025-07-27 12:48:35,37.80767,-122.407898,4.0,1916.4,158
2025-07-27 12:48:36,37.807681,-122.407914,4.2,1918.7,158
2025-07-27 12:48:37,37.807683,-122.407959,4.4,1921.7,158
2025-07-27 12:48:38,37.807686,-122.407977,4.4,1924.7,158
2025-07-27 12:48:39,37.807708,-122.408015,4.0,1927.1,158
2025-07-27 12:48:40,37.807714,-122.408032,4.6,1929.4,158
2025-07-27 12:48:41,37.807719,-122.408048,4.4,1931.8,158
2025-07-27 12:48:42,37.807736,-122.408078,4.2,1933.7,158
2025-07-27 12:48:43,37.80774,-122.408089,4.4,1935.5,158
2025-07-27 12:48:44,37.807745,-122.408101,4.6,1937.4,158
2025-07-27 12:48:45,37.807758,-122.40815,4.4,1939.8,156
2025-07-27 12:48:46,37.807763,-122.408164,4.4,1942.1,156
2025-07-27 12:48:47,37.807788,-122.408204,4.4,1944.5,156
