latitude,longitude,elevation
37.77111,-122.47097000000001,70.81000000000002
37.771350000000005,-122.47058000000001,71.26
37.7716750008887,-122.47011000213043,72.57000000000001
37.772000000000006,-122.46964000000001,73.61000000000001
37.772220000000004,-122.46927000000001,74.13
37.77232,-122.46903,74.35
37.772420000000004,-122.46871000000002,74.35
37.772490000000005,-122.46827,74.59
37.77252,-122.468,74.63
37.772560000000006,-122.46677000000001,74.46000000000001
37.77257,-122.46658000000001,74.34
37.77252,-122.46648,74.29
37.772540000000006,-122.46600000000001,73.39000000000001
37.772560000000006,-122.46591000000001,73.39000000000001
37.77252,-122.46577,73.26
37.77252,-122.46576,73.78000000000002
37.77257,-122.46528,73.55
37.772510000000004,-122.46493000000001,73.49
37.77241,-122.46446000000002,73.50000000000001
37.77224500160665,-122.46385499887039,73.68
37.77208,-122.46325000000002,73.96000000000001
37.77192500146859,-122.46265499864819,74.43
37.771770000000004,-122.46206000000001,74.68
37.77161334139768,-122.46108332921808,74.81
37.77145667473476,-122.4601066625748,74.81
37.771300000000004,-122.45913000000002,74.99
37.7712,-122.45911000000001,74.9
37.77109,-122.45891,74.62
37.77109,-122.45856,74.52
37.771,-122.45767000000001,75.4
37.77087,-122.45672,76.39
37.77076,-122.45614,75.42
37.77073,-122.45587,75.54
37.77065,-122.45567000000001,75.74
37.7706,-122.45587,75.17
37.77051,-122.45636,74.87
37.77042,-122.45659,75.15
37.770300000000006,-122.45681,75.46
37.76995,-122.45727000000001,75.22000000000001
37.76964,-122.45775,75.27
37.769560000000006,-122.45734000000002,75.12
37.76941,-122.4569,75.12
37.769270000000006,-122.45662000000002,74.95
37.76908,-122.45632,74.98
37.768910000000005,-122.45615000000001,74.96000000000001
37.76887,-122.45582000000002,75.25000000000001
37.76887,-122.45569,75.25000000000001
37.76903,-122.45473000000001,77.22000000000001
37.76899,-122.45466,77.49
37.76896,-122.45457,77.49
37.768930000000005,-122.45428000000001,78.30000000000001
37.768950000000004,-122.45400000000001,79.45
37.769000000000005,-122.4539,80.26
37.7691,-122.45375000000001,81.65
37.769070000000006,-122.45366000000001,81.52000000000001
37.769212431275946,-122.45258356257212,81.52000000000001
37.76935485276052,-122.45150712099766,81.52000000000001
37.769497264453626,-122.45043067527692,81.52000000000001
37.769639666355204,-122.44935422541009,81.52000000000001
37.76978205846514,-122.44827777139746,81.52000000000001
37.76992444078335,-122.44720131323925,81.52000000000001
37.77006681330976,-122.44612485093573,81.52000000000001
37.77020917604426,-122.44504838448714,81.52000000000001
37.770351528986794,-122.4439719138937,51.09
37.770493872137244,-122.4428954391557,51.09
37.77063620549553,-122.4418189602734,51.09
37.77077852906157,-122.44074247724699,51.09
37.77092084283528,-122.43966599007675,51.09
37.77106314681655,-122.43858949876292,51.09
37.77120544100532,-122.43751300330578,51.09
37.771347725401476,-122.43643650370552,51.09
37.77149,-122.43536000000002,51.09
37.77169,-122.43376,47.49
37.77182835874115,-122.43266334359024,47.68000000000001
37.7719667073194,-122.43156668307638,48.42
37.772105045734676,-122.4304700184588,49.24
37.77224337398689,-122.42937334973772,52.34
37.772381692075946,-122.4282766769134,53.300000000000004
37.77252,-122.42718,55.09
37.77205,-122.42708,52.21000000000001
37.771355000208395,-122.42693999870939,48.59
37.77066000000001,-122.42680000000001,48.540000000000006
37.770765002884566,-122.4259750011021,41.92
37.77087,-122.42515000000002,31.93
37.770770000000006,-122.42489,31.41
37.77067,-122.42470000000002,30.7
37.770610000000005,-122.42466,30.7
37.77033,-122.42461000000002,30.38
37.769583333400924,-122.42453333178695,28.82
37.76883666675216,-122.42445666512212,23.26
37.76809,-122.42438000000001,18.160000000000004
37.768240000000006,-122.4244,18.930000000000003
37.76740000007711,-122.42431749718786,16.96
37.766560000096696,-122.42423499624996,16.34
37.76572000005879,-122.42415249718616,17.68
37.764880000000005,-122.42407000000001,19.22
37.76494500469974,-122.42301500097086,17.35
37.765010000000004,-122.42196000000001,15.290000000000001
37.76491,-122.42196000000001,15.410000000000002
37.76497669145811,-122.42087667155832,13.02
37.76504337299949,-122.419793341163,10.71
37.7651100446241,-122.41871000881434,9.36
37.7651767063319,-122.41762667451262,8.07
37.76524335812283,-122.41654333825814,6.840000000000001
37.76531000000001,-122.41546000000001,6.800000000000001
37.76537717506252,-122.41433286328231,6.99
37.76544433939001,-122.41320572451723,7.87
37.765511492982434,-122.4120785837051,12.900000000000002
37.76557863583973,-122.41095144084622,18.070000000000004
37.765645767961864,-122.40982429594092,21.71
37.7657128893488,-122.40869714898953,19.91
37.76578000000001,-122.40757,17.910000000000004
37.765848602501386,-122.4064628633008,13.240000000000002
37.76591719464528,-122.40535572454779,9.63
37.76598577643165,-122.40424858374124,7.7
37.766054347860425,-122.40314144088146,6.450000000000001
37.76612290893159,-122.40203429596876,5.970000000000001
37.76619145964509,-122.40092714900344,5.5
37.76626,-122.39982,5.46
37.765750000000004,-122.39975000000001,5.82
37.764970000000005,-122.39967000000001,7.1000000000000005
37.76502000778133,-122.39871000141378,7.430000000000001
37.765070007775314,-122.39775000152943,7.72
37.76512,-122.39679000000001,7.5200000000000005
37.76518500392578,-122.39582500097534,7.23
37.76525,-122.39486000000001,7.090000000000001
37.764540000000004,-122.3948,9.71
37.763980000000004,-122.39475000000002,12.47
37.76402000257907,-122.39397000025296,12.430000000000001
37.76406,-122.39319,13.38
37.76411500202777,-122.39250000030852,12.05
37.76417,-122.39181,8.66
37.76331000007382,-122.39172333131899,10.360000000000001
37.762450000084186,-122.39163666465339,12.23
37.761590000000005,-122.39155000000001,13.340000000000002
37.76165000844936,-122.39055000162601,13.8
37.76171000844915,-122.38955000162956,14.640000000000002
37.761770000000006,-122.38855000000001,9.23
37.7618,-122.38782,6.91
37.76182,-122.38769,6.65
37.76228000004086,-122.38773499972329,5.83
37.76274,-122.38778,5.12
37.76333500007065,-122.3878449994829,4.4
37.76393,-122.38791,4.12
37.76402,-122.38790000000002,4.109999999999999
37.764410000000005,-122.38792000000001,4.109999999999999
37.764430000000004,-122.38784000000001,3.99
37.76447,-122.38777,3.99
37.7651000013198,-122.38723000452465,3.7800000000000002
37.765730000000005,-122.38669000000002,3.7900000000000005
37.76631000039843,-122.38641000216352,3.69
37.766890000000004,-122.38613000000001,3.54
37.76773750009235,-122.38620749733695,3.54
37.768585000133946,-122.38628499645019,3.54
37.769432500124786,-122.3863624973398,3.0300000000000002
37.77028,-122.38644000000001,3.0300000000000002
37.770270000000004,-122.38644000000001,3.0300000000000002
37.770860000000006,-122.38648,2.82
37.7712,-122.38658000000001,2.84
37.77177000025362,-122.38682499811132,2.97
37.77234,-122.38707000000001,2.97
37.773,-122.38737,3.3200000000000003
37.77313,-122.38736000000002,3.4000000000000004
37.773230000000005,-122.38746,3.4000000000000004
37.773830000000004,-122.38750000000002,3.2900000000000005
37.77384,-122.38740000000001,3.4400000000000004
37.7745,-122.38746,3.49
37.77498999992651,-122.38748499983043,3.39
37.77548,-122.38751,3.5900000000000003
37.775510000000004,-122.38743000000001,3.5500000000000003
37.77608,-122.38747000000001,3.8200000000000003
37.776230000000005,-122.38741000000002,3.8200000000000003
37.776340000000005,-122.38741000000002,3.85
37.7766,-122.38751,3.7700000000000005
37.77664,-122.38756000000001,3.5
37.776610000000005,-122.38849,3.2600000000000002
37.776540000000004,-122.38943,3.5900000000000003
37.776500000000006,-122.38966,3.7
37.77649,-122.38991000000001,4.0200000000000005
37.77709,-122.39037,3.95
37.777190000000004,-122.39043000000001,3.89
37.7775700079862,-122.38945667672417,3.69
37.77795000796641,-122.38848334344172,3.5
37.778330000000004,-122.38751,3.5
37.77828,-122.38761000000001,3.49
37.778330000000004,-122.38751,3.49
37.77909000003419,-122.38757999855996,3.5100000000000002
37.77985000002697,-122.3876499985593,3.58
37.78061,-122.38772000000002,3.8300000000000005
37.78117,-122.38778,3.7700000000000005
37.78155,-122.388,3.67
37.781560000000006,-122.38806000000001,3.67
37.78242,-122.38804,3.6400000000000006
37.782904999878674,-122.38798000041062,3.5500000000000003
37.783390000000004,-122.38792000000001,3.72
37.78461,-122.38782,3.7800000000000002
37.785396666676576,-122.38775333475495,3.7700000000000005
37.7861833333156,-122.38768666809065,3.7700000000000005
37.786970000000004,-122.38762000000001,3.8200000000000003
37.78717,-122.38759,3.8200000000000003
37.787440000000004,-122.38759,3.9000000000000004
37.78774000000001,-122.38759,4.08
37.78849,-122.38773,3.94
37.78904,-122.38791,4.03
37.78925,-122.388,4.03
37.78945,-122.38813,3.96
37.78971000000001,-122.38837000000001,3.7900000000000005
37.789640000000006,-122.38841000000001,4.0
37.789750000000005,-122.38850000000001,3.98
37.79029000196648,-122.38916999518983,4.17
37.79083,-122.38984,4.16
37.79113,-122.39014000000002,3.99
37.79144,-122.39035000000001,3.97
37.791430000000005,-122.39034000000001,3.97
37.792080000000006,-122.39064,3.8800000000000003
37.792460000000005,-122.39090000000002,3.71
37.79254,-122.39097000000001,3.7900000000000005
